# Created by Octave 3.8.1, Tue Mar 07 17:05:35 2017 CET <moi@Nemesis>
# name: relation
# type: complex matrix
# rows: 301
# columns: 7
 (540,0) (0.0184765954889407,0.0003442934757527368) (0.02164603946599547,0.0003071721784007863) (0.0232728743895902,0.0002908654892361736) (0.02327287438959029,0.0002908654892361727) (0.02327287438959025,0.0002908654892361746) (0.02327287438959015,0.0002908654892361757)
 (541.3333333333333,0) (0.01840762571042541,0.0003436984481063522) (0.02158522217417472,0.0003064825638725307) (0.02321555203887694,0.0002901490717750022) (0.02321555203887695,0.0002901490717750017) (0.02321555203887695,0.000290149071775003) (0.02321555203887693,0.0002901490717750009)
 (542.6666666666666,0) (0.01833893455064543,0.0003431068036214375) (0.02152468852301658,0.0003057964164424188) (0.0231585113704767,0.0002894361747927534) (0.02315851137047675,0.0002894361747927529) (0.0231585113704767,0.0002894361747927549) (0.02315851137047678,0.0002894361747927529)
 (544,0) (0.01827051992374756,0.000342518512011418) (0.02146443643823722,0.0003051137102413114) (0.02310175031319617,0.0002887267724035554) (0.02310175031319616,0.0002887267724035552) (0.02310175031319608,0.0002887267724035552) (0.02310175031319608,0.0002887267724035568)
 (545.3333333333333,0) (0.01820237976454129,0.0003419335431362899) (0.02140446386582081,0.0003044344196524847) (0.02304526681609783,0.0002880208389746954) (0.02304526681609787,0.0002880208389746954) (0.02304526681609789,0.0002880208389746969) (0.02304526681609786,0.000288020838974695)
 (546.6666666666666,0) (0.01813451202825987,0.0003413518669975598) (0.02134476877177239,0.0003037585193085293) (0.02298905884825368,0.0002873183491235393) (0.02298905884825366,0.0002873183491235384) (0.02298905884825382,0.0002873183491235375) (0.02298905884825373,0.0002873183491235381)
 (548,0) (0.01806691469032712,0.0003407734537323476) (0.02128534914187415,0.0003030859840883755) (0.02293312439850135,0.0002866192777144791) (0.02293312439850138,0.0002866192777144763) (0.02293312439850139,0.0002866192777144773) (0.02293312439850136,0.000286619277714479)
 (549.3333333333333,0) (0.01799958574612588,0.0003401982736083821) (0.02122620298144606,0.0003024167891141506) (0.02287746147520397,0.0002859235998559472) (0.02287746147520402,0.0002859235998559462) (0.02287746147520395,0.0002859235998559486) (0.02287746147520404,0.0002859235998559482)
 (550.6666666666666,0) (0.01793252321077266,0.0003396262970182086) (0.02116732831510921,0.000301750909748364) (0.02282206810601457,0.0002852312908974611) (0.02282206810601453,0.0002852312908974616) (0.02282206810601457,0.000285231290897459) (0.02282206810601463,0.0002852312908974581)
 (552,0) (0.01786572511889337,0.0003390574944737209) (0.02110872318655278,0.0003010883215909432) (0.02276694233764256,0.0002845423264266939) (0.02276694233764266,0.0002845423264266925) (0.0227669423376425,0.0002845423264266936) (0.02276694233764258,0.0002845423264266929)
 (553.3333333333333,0) (0.01779918952440455,0.0003384918366009139) (0.02105038565830484,0.0003004290004763105) (0.02271208223562412,0.0002838566822666212) (0.02271208223562416,0.0002838566822666219) (0.02271208223562417,0.0002838566822666278) (0.02271208223562418,0.0002838566822666269)
 (554.6666666666666,0) (0.01773291450029746,0.0003379292941339072) (0.02099231381150531,0.0002997729224706566) (0.02265748588409634,0.0002831743344727164) (0.02265748588409632,0.0002831743344727155) (0.02265748588409621,0.000283174334472719) (0.0226574858840963,0.0002831743344727166)
 (556,0) (0.01766689813842549,0.0003373698379097632) (0.02093450574568361,0.0002991200638691072) (0.02260315138557317,0.0002824952593300983) (0.02260315138557323,0.0002824952593300964) (0.02260315138557327,0.000282495259330097) (0.0226031513855733,0.000282495259330098)
 (557.3333333333333,0) (0.01760113854929553,0.0003368134388626505) (0.02087695957853843,0.0002984704011928574) (0.0225490768607274,0.0002818194333508395) (0.02254907686072742,0.0002818194333508374) (0.02254907686072729,0.00028181943335084) (0.0225490768607274,0.0002818194333508375)
 (558.6666666666666,0) (0.01753563386186181,0.0003362600680183557) (0.0208196734457214,0.0002978239111866896) (0.02249526044817197,0.0002811468332712433) (0.02249526044817185,0.000281146833271242) (0.02249526044817187,0.0002811468332712422) (0.02249526044817194,0.0002811468332712417)
 (560,0) (0.01747038222332444,0.000335709696488467) (0.020762645500623,0.0002971805708161416) (0.0224417003042477,0.0002804774360491679) (0.02244170030424768,0.0002804774360491676) (0.0224417003042476,0.0002804774360491686) (0.02244170030424766,0.0002804774360491701)
 (561.3333333333333,0) (0.01740538179893045,0.0003351622954648869) (0.02070587391416249,0.0002965403572648968) (0.02238839460281241,0.0002798112188614024) (0.0223883946028125,0.0002798112188614037) (0.02238839460281243,0.0002798112188614032) (0.02238839460281243,0.0002798112188614042)
 (562.6666666666666,0) (0.01734063077177787,0.0003346178362137897) (0.02159940385898906,0.0002862250493835516) (0.02233534153503331,0.0002791481591010679) (0.02233534153503332,0.0002791481591010678) (0.02233534153503327,0.000279148159101068) (0.02233534153503323,0.0002791481591010689)
 (564,0) (0.01727612734262353,0.0003340762900701018) (0.0215451449804362,0.0002855747007452883) (0.02228253930918211,0.0002784882343750593) (0.02228253930918213,0.0002784882343750612) (0.02228253930918215,0.0002784882343750613) (0.02228253930918211,0.0002784882343750615)
 (565.3333333333333,0) (0.01721186972969419,0.0003335376284315725) (0.0214911362976362,0.0002849274380616794) (0.02222998615043404,0.0002778314225015361) (0.02222998615043401,0.0002778314225015355) (0.02222998615043408,0.000277831422501535) (0.02222998615043401,0.0002778314225015342)
 (566.6666666666666,0) (0.01714785616849995,0.0003330018227527992) (0.02143737605123468,0.0002842832393922408) (0.02217768030066832,0.0002771777015074128) (0.02217768030066835,0.000277177701507414) (0.02217768030066835,0.0002771777015074114) (0.02217768030066825,0.0002771777015074136)
 (568,0) (0.01708408491165192,0.0003324688445395078) (0.02138386249838811,0.0002836420830026885) (0.02212562001827235,0.000276527049625941) (0.02212562001827244,0.0002765270496259398) (0.02212562001827238,0.0002765270496259415) (0.02212562001827239,0.0002765270496259392)
 (569.3333333333333,0) (0.01702055422868218,0.0003319386653423401) (0.02133059391257094,0.0002830039473625112) (0.02207380357794849,0.0002758794452942649) (0.02207380357794851,0.000275879445294266) (0.02207380357794853,0.0002758794452942638) (0.02207380357794862,0.0002758794452942638)
 (570.6666666666666,0) (0.01695726240586695,0.0003314112567508923) (0.02127756858338466,0.0002823688111425762) (0.02202222927052352,0.0002752348671510534) (0.02202222927052346,0.0002752348671510525) (0.02202222927052349,0.0002752348671510522) (0.02202222927052338,0.0002752348671510548)
 (572,0) (0.01689420774605238,0.0003308865903876579) (0.0212247848163698,0.0002817366532128635) (0.02197089540275999,0.0002745932940341495) (0.02197089540275998,0.0002745932940341505) (0.02197089540276007,0.000274593294034151) (0.02197089540275998,0.0002745932940341502)
 (573.3333333333333,0) (0.01878756132461419,0.0003065286020518825) (0.0211722409328209,0.0002811074526400164) (0.02191980029717219,0.0002739547049782572) (0.02191980029717225,0.0002739547049782554) (0.02191980029717219,0.0002739547049782572) (0.0219198002971721,0.0002739547049782469)
 (574.6666666666666,0) (0.01873003332923037,0.0003059510304903866) (0.02111993526960362,0.0002804811886851768) (0.02186894229184237,0.0002733190792126462) (0.02186894229184231,0.0002733190792126452) (0.02186894229184237,0.0002733190792126473) (0.02186894229184238,0.0002733190792126457)
 (576,0) (0.01867274208226056,0.0003053763206515244) (0.02106786617897463,0.0002798578408016707) (0.02181831974024086,0.0002726863961589144) (0.02181831974024081,0.000272686396158913) (0.02181831974024085,0.0002726863961589125) (0.02181831974024077,0.0002726863961589145)
 (577.3333333333333,0) (0.01861568594606991,0.0003048044516305476) (0.02101603202840377,0.0002792373886327983) (0.0217679310110485,0.0002720566354287567) (0.02176793101104864,0.0002720566354287539) (0.02176793101104859,0.0002720566354287535) (0.02176793101104862,0.0002720566354287545)
 (578.6666666666666,0) (0.01855886329811515,0.000304235402701557) (0.02096443120039904,0.0002786198120096622) (0.02171777448798173,0.0002714297768217751) (0.02171777448798161,0.0002714297768217773) (0.02171777448798155,0.0002714297768217754) (0.0217177744879817,0.0002714297768217758)
 (580,0) (0.0185022725307725,0.0003036691533152669) (0.02091306209233343,0.0002780050909489945) (0.02166784856961844,0.0002708058003233366) (0.02166784856961851,0.0002708058003233352) (0.02166784856961841,0.0002708058003233371) (0.02166784856961853,0.0002708058003233329)
 (581.3333333333333,0) (0.01844591205116759,0.0003031056830968599) (0.0208619231162746,0.0002773932056510203) (0.02161815166922936,0.0002701846861024113) (0.0216181516692295,0.0002701846861024086) (0.02161815166922938,0.0002701846861024108) (0.02161815166922935,0.0002701846861024113)
 (582.6666666666666,0) (0.01838978028100789,0.000302544971843512) (0.02124510921260267,0.0005138237297380918) (0.02156868221460871,0.000269566414509499) (0.02156868221460877,0.0002695664145094969) (0.02156868221460883,0.0002695664145094968) (0.02156868221460875,0.000269566414509499)
 (584,0) (0.01833387565641712,0.0003019869995225811) (0.0212527650874812,0.0004698275676947578) (0.02151943864790883,0.000268950966074544) (0.02151943864790873,0.0002689509660745455) (0.02151943864790866,0.0002689509660745457) (0.02151943864790882,0.0002689509660745426)
 (585.3333333333333,0) (0.01827819662777257,0.0003014317462690804) (0.02124365784679859,0.0004388965986052716) (0.0214704194254761,0.000268338321504896) (0.02147041942547617,0.0002683383215048975) (0.0214704194254761,0.0002683383215048985) (0.02147041942547616,0.0002683383215048991)
 (586.6666666666666,0) (0.01822274165954428,0.0003008791923839007) (0.02122159384444754,0.0004180309969724905) (0.02142162301769098,0.0002677284616832957) (0.02142162301769104,0.0002677284616832951) (0.02142162301769103,0.0002677284616832954) (0.02142162301769103,0.0002677284616832977)
 (588,0) (0.01816750923013654,0.0003003293183313608) (0.02118926941561815,0.0004051306668052217) (0.02137304790880735,0.0002671213676658738) (0.02137304790880735,0.0002671213676658728) (0.02137304790880735,0.0002671213676658749) (0.02137304790880739,0.0002671213676658732)
 (589.3333333333333,0) (0.01811249783173095,0.0002997821047374678) (0.02115694410130469,0.0003924141598738646) (0.0213246925967965,0.0002665170206802039) (0.02132469259679652,0.0002665170206802037) (0.02132469259679655,0.000266517020680205) (0.02132469259679646,0.0002665170206802044)
 (590.6666666666666,0) (0.01805770597013286,0.0002992375323875479) (0.02112199566361116,0.0003818581566364301) (0.02127655559319195,0.0002659154021233642) (0.02127655559319195,0.0002659154021233659) (0.02127655559319191,0.0002659154021233663) (0.02127655559319202,0.0002659154021233627)
 (592,0) (0.01800313216461872,0.0002986955822245404) (0.02103886382994034,0.0002670797338942333) (0.02122863542293707,0.0002653164935600243) (0.02122863542293701,0.0002653164935600254) (0.02122863542293701,0.0002653164935600248) (0.02122863542293699,0.0002653164935600236)
 (593.3333333333333,0) (0.0179487749477862,0.0002981562353466033) (0.02104534128774996,0.0003663617717631384) (0.02118093062423379,0.0002647202767205627) (0.02118093062423385,0.0002647202767205624) (0.02118093062423382,0.0002647202767205629) (0.02118093062423377,0.0002647202767205622)
 (594.6666666666666,0) (0.01789463286540591,0.0002976194730055901) (0.02100371945977059,0.0003613480767179842) (0.02113343974839469,0.0002641267334992156) (0.02113343974839477,0.0002641267334992158) (0.02113343974839478,0.0002641267334992156) (0.02113343974839462,0.0002641267334992174)
 (596,0) (0.01784070447627558,0.0002970852766047292) (0.02097142567106088,0.0003494786611284315) (0.02108616135969583,0.0002635358459522376) (0.02108616135969586,0.0002635358459522396) (0.02108616135969588,0.0002635358459522372) (0.02108616135969579,0.0002635358459522376)
 (597.3333333333333,0) (0.01778698835207574,0.0002965536276968097) (0.02091882201455888,0.0003530572828092642) (0.02103909403523223,0.0002629475962960945) (0.0210390940352323,0.0002629475962960935) (0.02103909403523229,0.0002629475962960947) (0.02103909403523217,0.000262947596296097)
 (598.6666666666666,0) (0.01773348307722754,0.0002960245079823308) (0.02087092990617947,0.0003532511909373308) (0.02099223636477512,0.0002623619669056822) (0.02099223636477513,0.000262361966905682) (0.02099223636477511,0.0002623619669056811) (0.02099223636477513,0.0002623619669056799)
 (600,0) (0.01768018724875305,0.0002954978993075364) (0.02075374410091565,0.0002635539761381849) (0.02094558695063112,0.0002617789403125573) (0.02094558695063121,0.0002617789403125561) (0.02094558695063118,0.0002617789403125582) (0.02094558695063119,0.0002617789403125571)
 (601.3333333333333,0) (0.01762709947613608,0.0002949737836625477) (0.02079395460472432,0.0003399652223645442) (0.0208991444075034,0.0002611984992032164) (0.0208991444075034,0.0002611984992032168) (0.02089914440750331,0.0002611984992032186) (0.0208991444075034,0.000261198499203218)
 (602.6666666666666,0) (0.01757421838118609,0.000294452143179571) (0.02073228804981114,0.000350995414209545) (0.02085290736235405,0.0002606206264173698) (0.02085290736235413,0.000260620626417369) (0.02085290736235403,0.00026062062641737) (0.02085290736235406,0.0002606206264173697)
 (604,0) (0.01752154259790369,0.0002939329601310158) (0.02069269326209655,0.0003455759530012856) (0.02080687445426945,0.0002600453049462494) (0.02080687445426936,0.0002600453049462495) (0.02080687445426942,0.0002600453049462469) (0.02080687445426943,0.0002600453049462479)
 (605.3333333333333,0) (0.01746907077234755,0.0002934162169277215) (0.02076104433432616,0.0002594725179309484) (0.02076104433432602,0.0002594725179309504) (0.02076104433432605,0.0002594725179309495) (0.02076104433432611,0.0002594725179309483) (0.02076104433432613,0.0002594725179309468)
 (606.6666666666666,0) (0.01741680156250297,0.0002929018961171529) (0.0207154156654595,0.0002589022486607687) (0.02071541566545944,0.0002589022486607696) (0.02071541566545948,0.000258902248660779) (0.02071541566545936,0.0002589022486607703) (0.02071541566545947,0.0002589022486607789)
 (608,0) (0.01736473363815307,0.0002923899803816265) (0.02066998712233345,0.0002583344805716076) (0.02066998712233347,0.0002583344805716065) (0.02066998712233344,0.0002583344805716071) (0.02066998712233337,0.0002583344805716021) (0.02066998712233336,0.000258334480571604)
 (609.3333333333333,0) (0.01731286568075106,0.0002918804525365827) (0.0206247573912123,0.0002577691972443115) (0.02062475739121238,0.0002577691972443107) (0.0206247573912124,0.0002577691972443112) (0.02062475739121236,0.000257769197244311) (0.02062475739121234,0.0002577691972443127)
 (610.6666666666666,0) (0.01726119638329391,0.0002913732955289309) (0.02057972516983408,0.0002572063824031677) (0.02057972516983415,0.0002572063824031671) (0.02057972516983413,0.0002572063824031681) (0.02057972516983409,0.0002572063824031684) (0.02057972516983419,0.0002572063824031672)
 (612,0) (0.01720972445019829,0.0002908684924351102) (0.02053488916728546,0.0002566460199142732) (0.02053488916728549,0.0002566460199142715) (0.02053488916728548,0.0002566460199142712) (0.02053488916728549,0.0002566460199142707) (0.02053488916728556,0.0002566460199142705)
 (613.3333333333333,0) (0.01715844859717796,0.0002903660264596079) (0.02049024810387838,0.0002560880937840219) (0.02049024810387835,0.0002560880937840245) (0.0204902481038784,0.0002560880937840237) (0.02049024810387834,0.0002560880937840237) (0.02049024810387834,0.0002560880937840241)
 (614.6666666666666,0) (0.01710736755112264,0.0002898658809332752) (0.02044580071102826,0.0002555325881575942) (0.02044580071102833,0.0002555325881575942) (0.02044580071102822,0.0002555325881575957) (0.02044580071102835,0.0002555325881575914) (0.02044580071102825,0.0002555325881575954)
 (616,0) (0.01857853886718687,0.00027272893605934) (0.02040154573113426,0.0002549794873174251) (0.02040154573113419,0.000254979487317428) (0.02040154573113422,0.0002549794873174252) (0.02040154573113424,0.0002549794873174271) (0.02040154573113427,0.0002549794873174254)
 (617.3333333333333,0) (0.01853108714639415,0.0002722019888809339) (0.02035748191746016,0.0002544287756817507) (0.02035748191746012,0.0002544287756817495) (0.02035748191746007,0.0002544287756817481) (0.02035748191746006,0.0002544287756817487) (0.02035748191746012,0.0002544287756817485)
 (618.6666666666666,0) (0.01848382715655231,0.0002716773617926784) (0.02031360803401739,0.0002538804378031241) (0.02031360803401732,0.0002538804378031259) (0.0203136080340173,0.0002538804378031263) (0.02031360803401729,0.0002538804378031261) (0.02031360803401738,0.0002538804378031255)
 (620,0) (0.01843675766987417,0.0002711550394514453) (0.0202699228554495,0.0002533344583669912) (0.02026992285544956,0.0002533344583669914) (0.02026992285544945,0.0002533344583669914) (0.02026992285544955,0.0002533344583669901) (0.0202699228554496,0.0002533344583669909)
 (621.3333333333333,0) (0.01838987746910214,0.0002706350066446261) (0.02022642516691861,0.0002527908221902402) (0.02022642516691853,0.0002527908221902347) (0.02022642516691846,0.0002527908221902357) (0.0202264251669185,0.0002527908221902362) (0.02022642516691862,0.0002527908221902383)
 (622.6666666666666,0) (0.01834318534739526,0.0002701172482888321) (0.02018311376399149,0.0002522495142198085) (0.02018311376399149,0.0002522495142198102) (0.02018311376399158,0.0002522495142198079) (0.0201831137639915,0.0002522495142198081) (0.0201831137639915,0.000252249514219809)
 (624,0) (0.0182966801082188,0.000269601749428466) (0.02013998745252999,0.0002517105195313059) (0.02013998745252996,0.0002517105195313053) (0.02013998745253003,0.0002517105195313051) (0.02013998745252999,0.0002517105195313038) (0.02013998745252999,0.000251710519531306)
 (625.3333333333333,0) (0.01825036056523406,0.0002690884952343353) (0.02009704504858001,0.0002511738233276145) (0.02009704504858006,0.0002511738233276133) (0.02009704504858003,0.0002511738233276132) (0.02009704504857995,0.0002511738233276136) (0.02009704504857998,0.0002511738233276153)
 (626.6666666666666,0) (0.01820422554218984,0.0002685774710023277) (0.02005428537826393,0.0002506394109375539) (0.02005428537826388,0.0002506394109375562) (0.02005428537826392,0.0002506394109375535) (0.02005428537826395,0.0002506394109375547) (0.02005428537826386,0.0002506394109375542)
 (628,0) (0.0181582738728159,0.0002680686621520412) (0.02001170727767318,0.0002501072678145452) (0.02001170727767317,0.0002501072678145429) (0.02001170727767315,0.0002501072678145447) (0.02001170727767308,0.0002501072678145445) (0.02001170727767319,0.0002501072678145442)
 (629.3333333333333,0) (0.01811250440071728,0.000267562054225482) (0.01996930959276279,0.0002495773795352776) (0.01996930959276277,0.0002495773795352778) (0.01996930959276283,0.0002495773795352757) (0.01996930959276277,0.0002495773795352783) (0.01996930959276284,0.0002495773795352839)
 (630.6666666666666,0) (0.01806691597926976,0.0002670576328857687) (0.01992709117924744,0.0002490497317984171) (0.01992709117924746,0.0002490497317984152) (0.01992709117924746,0.000249049731798416) (0.01992709117924739,0.0002490497317984155) (0.01992709117924747,0.0002490497317984157)
 (632,0) (0.01802150747151728,0.0002665553839157621) (0.01988505090249797,0.0002485243104233144) (0.01988505090249795,0.0002485243104233137) (0.01988505090249788,0.0002485243104233153) (0.01988505090249803,0.0002485243104233124) (0.01988505090249799,0.0002485243104233131)
 (633.3333333333333,0) (0.01797627775007003,0.0002660552932169322) (0.01984318763744009,0.0002480011013487367) (0.01984318763744001,0.0002480011013487397) (0.01984318763744003,0.00024800110134874) (0.01984318763744009,0.0002480011013487369) (0.01984318763744015,0.0002480011013487361)
 (634.6666666666666,0) (0.01793122569700397,0.000265557346807956) (0.01980150026845381,0.0002474800906316184) (0.01980150026845393,0.000247480090631619) (0.01980150026845381,0.0002474800906316188) (0.01980150026845381,0.0002474800906316191) (0.0198015002684538,0.000247480090631619)
 (636,0) (0.01788635020376222,0.0002650615308236023) (0.01975998768927466,0.0002469612644458077) (0.01975998768927476,0.0002469612644458069) (0.01975998768927473,0.0002469612644458085) (0.01975998768927472,0.0002469612644458075) (0.01975998768927475,0.0002469612644458077)
 (637.3333333333333,0) (0.01784165017105699,0.0002645678315133506) (0.01971864880289541,0.0002464446090808606) (0.01971864880289547,0.0002464446090808596) (0.01971864880289552,0.0002464446090808587) (0.0197186488028954,0.0002464446090808614) (0.01971864880289548,0.0002464446090808585)
 (638.6666666666666,0) (0.01779712450877271,0.0002640762352404057) (0.01967748252146983,0.0002459301109408143) (0.0196774825214698,0.0002459301109408145) (0.01967748252146984,0.000245930110940815) (0.01967748252146983,0.0002459301109408142) (0.01967748252146974,0.0002459301109408166)
 (640,0) (0.01775277213587069,0.000263586728480275) (0.01963648776621666,0.0002454177565430235) (0.01963648776621675,0.0002454177565430232) (0.01963648776621674,0.0002454177565430209) (0.01963648776621666,0.0002454177565430245) (0.0196364877662167,0.0002454177565430225)
 (641.3333333333333,0) (0.01770859198029543,0.0002630992978197084) (0.01959566346732645,0.0002449075325169455) (0.01959566346732642,0.0002449075325169462) (0.01959566346732643,0.000244907532516945) (0.01959566346732653,0.000244907532516944) (0.01959566346732649,0.0002449075325169459)
 (642.6666666666666,0) (0.01766458297888061,0.0002626139299555607) (0.01955500856386724,0.0002443994256030108) (0.01955500856386732,0.0002443994256030097) (0.0195550085638673,0.0002443994256030099) (0.01955500856386736,0.0002443994256030102) (0.01955500856386723,0.0002443994256030107)
 (644,0) (0.01762074407725828,0.0002621306116934846) (0.01951452200369365,0.000243893422651451) (0.01951452200369369,0.0002438934226514499) (0.01951452200369373,0.0002438934226514542) (0.01951452200369366,0.0002438934226514506) (0.01951452200369363,0.0002438934226514514)
 (645.3333333333333,0) (0.01757707422976678,0.000261649329946943) (0.01947420274335544,0.0002433895106211797) (0.01947420274335549,0.0002433895106211789) (0.0194742027433554,0.0002433895106211797) (0.01947420274335538,0.0002433895106211804) (0.01947420274335544,0.0002433895106211795)
 (646.6666666666666,0) (0.01753357239936285,0.0002611700717361035) (0.01943404974800837,0.0002428876765786609) (0.01943404974800835,0.0002428876765786602) (0.01943404974800839,0.0002428876765786602) (0.01943404974800835,0.0002428876765786612) (0.01943404974800837,0.0002428876765786606)
 (648,0) (0.01749023755753108,0.0002606928241865536) (0.01939406199132516,0.0002423879076968123) (0.01939406199132514,0.0002423879076968128) (0.01939406199132526,0.0002423879076968105) (0.01939406199132522,0.0002423879076968108) (0.01939406199132512,0.0002423879076968134)
 (649.3333333333333,0) (0.01744706868419831,0.0002602175745283763) (0.01935423845540875,0.0002418901912539019) (0.01935423845540873,0.000241890191253902) (0.01935423845540864,0.0002418901912539036) (0.01935423845540869,0.0002418901912539032) (0.01935423845540878,0.0002418901912539017)
 (650.6666666666666,0) (0.01740406476764607,0.0002597443100949903) (0.01931457813070506,0.0002413945146324806) (0.01931457813070503,0.0002413945146324799) (0.01931457813070498,0.0002413945146324814) (0.01931457813070493,0.0002413945146324813) (0.01931457813070502,0.0002413945146324799)
 (652,0) (0.0173612248044257,0.000259273018322083) (0.01927508001591827,0.0002409008653183037) (0.01927508001591827,0.0002409008653183039) (0.01927508001591835,0.0002409008653183028) (0.01927508001591821,0.0002409008653183041) (0.01927508001591828,0.0002409008653183045)
 (653.3333333333333,0) (0.01731854779927425,0.0002588036867466156) (0.0192357431179266,0.0002404092308992875) (0.01923574311792654,0.0002404092308992878) (0.01923574311792652,0.0002404092308992887) (0.01923574311792655,0.0002404092308992873) (0.01923574311792656,0.0002404092308992874)
 (654.6666666666666,0) (0.01836270531360595,0.0002475957415997053) (0.01919656645169861,0.0002399195990644621) (0.01919656645169859,0.0002399195990644629) (0.01919656645169858,0.000239919599064462) (0.01919656645169859,0.0002399195990644622) (0.01919656645169871,0.0002399195990644612)
 (656,0) (0.01832230637629058,0.0002471158905471004) (0.01915754904021146,0.0002394319576029489) (0.01915754904021146,0.0002394319576029478) (0.01915754904021148,0.000239431957602948) (0.01915754904021149,0.0002394319576029486) (0.01915754904021142,0.0002394319576029485)
 (657.3333333333333,0) (0.0182820667745184,0.0002466379928342443) (0.0191186899143693,0.0002389462944029418) (0.01911868991436924,0.000238946294402943) (0.0191186899143692,0.0002389462944029425) (0.01911868991436932,0.0002389462944029418) (0.01911868991436916,0.0002389462944029438)
 (658.6666666666666,0) (0.01824198554598938,0.0002461620364722035) (0.01907998811292318,0.000238462597450714) (0.01907998811292319,0.0002384625974507142) (0.01907998811292309,0.000238462597450711) (0.01907998811292318,0.0002384625974507134) (0.01907998811292309,0.0002384625974507099)
 (660,0) (0.01820206173617329,0.0002456880095690425) (0.01904144268239215,0.0002379808548295951) (0.01904144268239195,0.0002379808548295984) (0.01904144268239197,0.0002379808548295961) (0.01904144268239189,0.0002379808548295975) (0.01904144268239202,0.0002379808548295955)
 (661.3333333333333,0) (0.01816229439823231,0.0002452159003288147) (0.01900305267698384,0.0002375010547190556) (0.01900305267698396,0.0002375010547190523) (0.01900305267698388,0.0002375010547190536) (0.01900305267698401,0.0002375010547190534) (0.01900305267698394,0.000237501054719054)
 (662.6666666666666,0) (0.01812268259294202,0.0002447456970506144) (0.01896481715851923,0.000237023185393664) (0.01896481715851915,0.0002370231853936628) (0.01896481715851917,0.0002370231853936632) (0.01896481715851912,0.0002370231853936633) (0.01896481715851934,0.0002370231853936703)
 (664,0) (0.01808322538861718,0.0002442773881276328) (0.01892673519635361,0.000236547235222189) (0.01892673519635351,0.0002365472352221889) (0.01892673519635351,0.0002365472352221913) (0.01892673519635337,0.0002365472352221888) (0.0189267351963536,0.0002365472352221898)
 (665.3333333333333,0) (0.01804392186103385,0.0002438109620461489) (0.01888880586730267,0.0002360731926666349) (0.01888880586730278,0.000236073192666644) (0.01888880586730252,0.0002360731926666354) (0.01888880586730272,0.0002360731926666415) (0.01888880586730257,0.0002360731926666349)
 (666.6666666666666,0) (0.01800477109335739,0.0002433464073846687) (0.01885102825556809,0.0002356010462813012) (0.01885102825556796,0.0002356010462813022) (0.01885102825556813,0.0002356010462813002) (0.01885102825556793,0.0002356010462813028) (0.01885102825556803,0.0002356010462813011)
 (668,0) (0.01796577217606582,0.0002428837128129905) (0.01881340145266288,0.0002351307847118768) (0.01881340145266267,0.0002351307847118784) (0.01881340145266285,0.0002351307847118755) (0.01881340145266288,0.0002351307847118762) (0.01881340145266283,0.0002351307847118765)
 (669.3333333333333,0) (0.01792692420687966,0.0002424228670912696) (0.01877592455733882,0.000234662396694522) (0.01877592455733871,0.0002346623966945227) (0.01877592455733878,0.0002346623966945234) (0.01877592455733868,0.0002346623966945201) (0.01877592455733858,0.0002346623966945197)
 (670.6666666666666,0) (0.01788822629068798,0.0002419638590691599) (0.01873859667551499,0.0002341958710549722) (0.01873859667551497,0.0002341958710549727) (0.018738596675515,0.0002341958710549712) (0.01873859667551499,0.0002341958710549722) (0.01873859667551512,0.0002341958710549687)
 (672,0) (0.0178496775394786,0.0002415066776848566) (0.01870141692020647,0.0002337311967076396) (0.01870141692020652,0.0002337311967076378) (0.0187014169202064,0.0002337311967076343) (0.01870141692020643,0.0002337311967076407) (0.01870141692020635,0.000233731196707635)
 (673.3333333333333,0) (0.01781127707226737,0.000241051311964276) (0.01866438441145351,0.000233268362654755) (0.01866438441145355,0.0002332683626547528) (0.01866438441145355,0.0002332683626547549) (0.01866438441145357,0.0002332683626547541) (0.01866438441145355,0.0002332683626547528)
 (674.6666666666666,0) (0.01777302401502835,0.0002405977510201994) (0.01862749827625295,0.0002328073579854771) (0.0186274982762531,0.0002328073579854743) (0.01862749827625299,0.0002328073579854769) (0.01862749827625309,0.0002328073579854753) (0.01862749827625288,0.0002328073579854788)
 (676,0) (0.01773491750062607,0.0002401459840513644) (0.01859075764848925,0.0002323481718750513) (0.01859075764848924,0.0002323481718750492) (0.01859075764848925,0.0002323481718750509) (0.01859075764848935,0.0002323481718750483) (0.01859075764848921,0.000232348171875052)
 (677.3333333333333,0) (0.01769695666874649,0.0002396960003416596) (0.01855416166886629,0.000231890793583958) (0.01855416166886617,0.0002318907935839596) (0.01855416166886624,0.000231890793583957) (0.01855416166886622,0.0002318907935839568) (0.01855416166886624,0.0002318907935839579)
 (678.6666666666666,0) (0.01765914066583144,0.0002392477892592459) (0.01851770948484105,0.0002314352124570736) (0.01851770948484095,0.0002314352124570725) (0.0185177094848409,0.0002314352124570751) (0.0185177094848409,0.0002314352124570755) (0.01851770948484095,0.0002314352124570737)
 (680,0) (0.01762146864501163,0.0002388013402558004) (0.0184814002505569,0.0002309814179228435) (0.01848140025055706,0.000230981417922844) (0.01848140025055699,0.0002309814179228432) (0.01848140025055693,0.0002309814179228431) (0.01848140025055697,0.0002309814179228427)
